Data,Prec_Total_Diária,Temp_Max_Diária,Temp_Med_Diária,Temp_Min_Diária,Vento_Med_Diária
2005-01-02,0.0,31.3,27.2375,21.6,2.441667
2005-01-03,0.0,31.2,27.816667,25.3,3.045833
2005-01-06,0.0,30.7,26.141667,20.1,2.55
2005-01-07,0.0,31.1,25.9875,20.4,1.833333
2005-01-08,5.0,31.6,26.666667,22.2,2.075
2005-01-09,0.0,31.8,27.816667,24.0,2.7
2005-01-10,0.0,31.1,27.908333,25.8,2.970833
2005-01-12,0.0,32.1,26.908696,21.5,1.83913
2005-01-13,0.0,32.7,27.691667,22.7,2.204167
2005-01-14,0.0,30.5,27.608333,25.0,2.3625
2005-01-15,0.0,31.4,28.2375,26.6,2.908333
2005-01-16,0.0,31.9,27.466667,22.1,2.308333
2005-01-19,0.0,31.6,27.9625,25.7,2.741667
2005-01-20,0.0,31.8,26.645833,21.3,1.929167
2005-01-21,0.0,31.8,27.791667,23.2,2.270833
2005-01-22,0.0,32.1,28.1875,26.3,2.604167
2005-01-23,0.0,31.8,27.470833,23.6,1.704167
2005-01-24,0.0,32.1,27.8,23.8,1.6375
2005-01-25,0.0,32.3,28.304167,24.5,2.258333
2005-01-26,0.0,33.4,28.4625,24.2,2.229167
2005-01-27,0.0,32.8,28.7125,24.5,2.466667
2005-01-28,0.0,31.7,27.570833,21.8,2.345833
2005-01-29,0.0,32.1,27.704167,22.0,2.216667
2005-01-30,0.0,32.0,27.375,21.4,2.158333
2005-01-31,0.0,32.2,27.291667,21.3,2.041667
2005-02-02,0.8,31.8,28.254167,25.0,3.075
2005-02-04,10.0,31.2,27.616667,23.7,2.666667
2005-02-05,0.0,32.0,27.529167,23.1,2.358333
2005-02-06,0.0,31.9,27.7125,23.1,2.404167
2005-02-07,0.0,31.9,26.670833,21.5,1.854167
2005-02-09,23.0,29.7,24.8875,22.3,1.079167
2005-02-11,8.0,30.0,26.521739,24.4,1.652174
2005-02-14,0.0,32.5,27.933333,23.6,1.6625
2005-02-17,13.0,31.0,27.841667,24.6,2.875
2005-02-18,0.0,31.4,28.495833,26.7,3.233333
2005-02-20,0.0,31.9,28.370833,25.8,2.525
2005-02-21,0.0,31.9,27.625,21.9,1.9625
2005-02-22,0.0,33.3,26.920833,21.5,1.745833
2005-02-23,0.0,32.2,28.904167,27.1,2.925
2005-02-25,1.0,32.2,28.358333,24.8,2.258333
2005-02-27,0.0,31.6,28.516667,25.2,2.6
2005-02-28,0.0,31.9,27.604167,22.9,2.1125
2005-03-01,0.0,32.7,28.095833,23.1,1.9875
2005-03-02,0.0,32.6,28.429167,23.4,2.379167
2005-03-03,0.0,31.4,28.858333,27.2,2.970833
2005-03-04,0.0,32.3,29.008333,26.8,2.741667
2005-03-05,0.0,31.9,28.5,26.9,2.633333
2005-03-06,0.0,31.8,28.2,22.9,2.666667
2005-03-07,0.0,32.1,27.929167,22.2,2.145833
2005-03-08,0.0,32.2,26.729167,21.8,1.904167
2005-03-09,0.0,32.4,27.245833,21.6,2.0625
2005-03-10,0.0,32.7,27.816667,22.7,1.954167
2005-03-11,0.2,32.9,28.683333,24.0,2.041667
2005-03-13,0.0,32.5,28.473913,24.5,2.352174
2005-03-15,0.0,32.4,28.7125,26.4,2.3375
2005-03-17,0.0,32.4,28.629167,24.4,2.4125
2005-03-19,0.0,33.3,28.408333,24.2,1.816667
2005-03-21,3.0,31.8,27.658333,23.6,2.041667
2005-03-23,0.0,31.9,27.6125,22.6,2.116667
2005-03-24,3.0,32.2,27.6875,23.7,1.7125
2005-03-25,0.0,31.9,27.945833,23.6,1.854167
2005-03-26,1.0,32.7,28.225,24.6,1.470833
2005-03-28,1.0,29.7,26.454167,24.3,1.070833
2005-03-29,5.0,31.5,26.958333,23.9,1.191667
2005-03-30,15.0,30.7,26.458333,23.9,1.3
2005-04-01,0.2,32.0,27.3,23.7,1.4
2005-04-04,0.0,31.0,27.725,23.8,2.191667
2005-04-05,0.0,31.1,27.345833,22.8,2.1
2005-04-06,1.0,31.5,28.308333,25.2,2.491667
2005-04-07,0.0,30.3,27.691667,24.9,2.716667
2005-04-12,0.0,31.4,26.3125,21.7,1.7125
2005-04-19,6.0,30.5,26.741667,23.7,1.904167
2005-04-20,0.0,30.2,27.445833,23.5,2.404167
2005-04-23,0.0,30.7,26.141667,22.2,1.8
2005-04-25,0.0,30.7,26.741667,22.9,1.7625
2005-04-26,0.0,31.4,27.208333,22.9,1.533333
2005-04-27,0.0,32.0,27.458333,23.0,1.3625
2005-05-01,0.0,31.2,26.225,22.0,1.004167
2005-05-02,0.0,31.7,26.645833,22.5,1.1875
2005-05-03,0.0,30.7,26.516667,22.2,1.35
2005-05-04,1.0,29.8,25.908333,23.3,1.1625
2005-05-05,0.0,28.0,25.216667,22.8,1.345833
2005-05-07,3.0,29.5,25.308333,22.9,1.158333
2005-05-08,22.2,30.0,25.870833,22.3,1.7
2005-05-09,0.0,30.7,25.404167,22.1,1.145833
2005-05-10,11.4,30.0,26.133333,22.9,1.7875
2005-05-11,16.0,29.3,25.983333,24.0,1.904167
2005-05-15,2.0,28.3,25.883333,24.3,1.9625
2005-05-16,37.0,28.2,24.670833,23.5,1.1375
2005-05-19,26.0,29.8,25.116667,22.9,1.325
2005-05-20,10.4,29.4,25.516667,23.0,1.3125
2005-05-21,0.0,29.5,25.741667,23.1,1.016667
2005-05-23,122.2,29.0,24.479167,21.6,0.708333
2005-05-24,3.8,30.0,25.175,22.1,1.033333
2005-05-27,9.0,29.6,25.929167,23.4,1.758333
2005-06-13,41.2,28.1,24.945833,23.0,1.3
2005-06-14,26.0,25.4,23.516667,23.2,0.970833
2005-06-17,9.0,29.0,24.866667,23.0,0.9875
2005-06-20,5.2,29.5,25.816667,23.0,1.229167
2005-06-24,14.0,26.0,23.866667,22.7,0.933333
2005-06-25,50.0,30.3,24.7125,22.3,1.141667
2005-06-27,4.6,28.0,23.654167,21.2,0.904167
2005-06-28,18.0,28.0,24.225,21.4,1.733333
2005-06-29,14.8,27.7,25.508333,23.0,3.158333
2005-07-01,35.4,25.9,23.0,21.2,1.475
2005-07-03,10.6,28.0,24.708333,22.9,2.290909
2005-07-04,10.0,28.3,24.7875,21.4,1.604167
2005-07-05,0.0,29.2,23.908333,19.9,0.8375
2005-07-06,0.0,29.3,24.645833,21.1,1.55
2005-07-07,20.0,27.2,24.425,22.1,1.625
2005-07-09,3.0,28.1,23.520833,20.8,1.504167
2005-07-10,11.0,27.9,23.733333,20.7,1.9375
2005-07-16,0.0,28.3,24.3125,18.7,1.854167
2005-07-24,0.2,27.9,23.782609,19.0,2.186957
2005-07-26,1.0,28.1,24.2125,21.2,1.720833
2005-08-01,0.0,26.8,22.516667,19.2,1.495833
2005-08-04,11.0,27.6,24.441667,21.7,2.175
2005-08-07,1.8,27.0,23.7875,20.0,2.295833
2005-08-11,0.0,28.5,24.05,20.1,1.304167
2005-08-13,1.4,27.9,23.379167,19.0,1.416667
2005-08-14,0.0,28.8,24.2,20.3,1.266667
2005-08-15,23.0,26.1,23.025,21.4,1.041667
2005-08-16,27.8,27.4,24.333333,22.0,2.425
2005-08-18,4.0,26.9,23.854167,21.2,1.995833
2005-08-19,10.8,27.7,24.770833,22.0,2.479167
2005-08-22,11.0,28.1,24.345833,21.7,2.216667
2005-08-23,27.4,26.9,23.0,21.3,1.475
2005-08-24,22.2,25.0,22.975,21.3,1.804167
2005-08-25,51.0,27.5,23.420833,21.9,1.8125
2005-08-26,3.0,27.6,24.0375,21.3,1.791667
2005-08-27,0.0,28.0,23.6875,19.1,1.6375
2005-08-28,2.4,28.0,24.254167,22.2,2.233333
2005-08-29,2.0,27.8,25.329167,22.3,2.6375
2005-08-30,2.0,28.5,25.695833,21.0,2.766667
2005-08-31,0.0,27.6,25.25,20.9,2.866667
2005-09-02,0.2,28.0,24.6125,21.6,1.941667
2005-09-04,1.0,28.1,24.858333,21.1,2.295833
2005-09-05,11.2,28.0,24.716667,22.0,2.033333
2005-09-07,0.0,28.6,24.325,20.5,1.608333
2005-09-08,0.0,28.7,25.5875,23.5,2.5875
2005-09-10,0.0,28.2,25.4125,22.7,3.033333
2005-09-11,7.6,28.0,24.708333,21.5,2.779167
2005-09-12,0.6,28.0,25.4375,22.3,2.5375
2005-09-15,4.0,27.4,24.286957,21.7,2.456522
2005-09-16,0.2,27.0,23.708333,19.1,1.941667
2005-09-18,0.0,28.5,23.586957,18.5,1.356522
2005-09-20,0.2,29.0,24.2875,19.8,1.45
2005-09-22,0.0,29.7,24.45,20.7,1.25
2005-09-23,0.0,28.8,24.554545,19.9,1.786364
2005-09-24,0.0,29.4,24.345455,19.7,1.736364
2005-09-26,0.0,29.3,26.291667,24.5,2.620833
2005-09-27,0.2,29.0,26.158333,24.5,2.716667
2005-09-28,0.0,28.0,25.5875,21.2,2.620833
2005-09-30,0.0,29.2,24.875,20.7,1.758333
2005-10-02,0.0,29.1,24.925,20.4,2.058333
2005-10-04,0.0,29.0,26.117391,23.9,2.769565
2005-10-09,0.0,28.5,24.6,20.1,2.120833
2005-10-10,2.2,29.0,23.695652,20.2,1.669565
2005-10-13,0.0,28.8,25.973913,22.1,3.008696
2005-10-14,3.0,28.9,25.991667,22.6,2.4
2005-10-15,0.0,28.9,25.529167,20.7,2.225
2005-10-16,0.0,28.8,25.534783,21.2,2.434783
2005-10-17,5.6,29.4,26.029167,23.0,2.795833
2005-10-18,0.0,30.4,26.452174,23.7,2.426087
2005-10-19,0.0,29.6,26.23913,24.0,2.730435
2005-10-20,0.0,29.4,26.173913,23.4,3.130435
2005-10-22,0.0,29.4,26.265217,23.6,2.704348
2005-10-23,0.0,29.8,26.0875,21.6,2.504167
2005-10-24,0.0,29.7,26.070833,21.0,2.329167
2005-10-25,0.0,29.6,26.095833,24.3,2.7
2005-10-26,0.0,29.8,25.73913,21.7,2.191304
2005-10-28,0.0,30.3,26.452174,21.3,1.921739
2005-10-29,0.0,30.7,25.295652,20.4,1.586957
2005-11-02,0.0,30.4,25.804167,19.9,2.108333
2005-11-03,0.0,29.6,26.782609,24.6,3.078261
2005-11-04,2.0,29.6,26.079167,23.3,2.4
2005-11-07,0.0,30.1,25.658333,20.3,2.229167
2005-11-08,0.0,30.6,26.929167,24.5,2.6375
2005-11-09,1.0,29.9,26.645833,24.3,3.004167
2005-11-10,0.0,29.8,26.575,23.2,2.3
2005-11-11,0.0,30.5,25.85,20.2,2.0875
2005-11-12,0.0,31.0,26.404167,20.1,1.925
2005-11-13,0.0,31.1,25.55,20.6,1.708333
2005-11-14,0.0,31.4,26.966667,22.3,2.0375
2005-11-15,0.0,30.1,25.754167,20.4,1.979167
2005-11-16,0.4,31.0,26.8,24.6,2.65
2005-11-21,0.0,30.2,26.941667,22.9,2.033333
2005-11-23,0.0,31.1,27.433333,25.2,2.35
2005-11-24,0.0,31.3,27.583333,25.9,2.883333
2005-11-25,0.0,30.3,27.221739,25.7,2.643478
2005-11-27,0.0,31.1,27.566667,25.8,2.6875
2005-11-28,0.0,31.2,27.645833,25.6,2.6625
2005-12-01,0.0,30.5,27.095833,24.4,2.808333
2005-12-02,0.0,30.9,26.825,21.8,2.141667
2005-12-04,0.0,31.7,27.375,23.1,2.0125
2005-12-06,130.0,28.2,25.754167,22.5,1.754167
2005-12-08,0.0,30.7,26.520833,22.8,2.0125
2005-12-09,0.0,30.0,27.120833,25.0,2.545833
2005-12-10,0.0,29.6,25.608333,21.1,2.0625
2005-12-11,4.4,30.0,25.804167,22.5,1.775
2005-12-12,7.0,30.4,26.6875,23.0,2.279167
2005-12-13,0.0,29.8,26.858333,23.4,2.8
2005-12-16,0.0,29.6,26.504167,22.2,2.529167
2005-12-21,0.0,29.9,27.020833,24.9,2.920833
2005-12-22,0.4,30.0,26.0875,21.1,2.270833
2005-12-23,0.0,29.9,26.175,21.5,2.379167
2005-12-24,0.0,29.5,26.716667,24.4,2.866667
2005-12-25,0.0,30.9,25.691667,20.2,1.8
2005-12-26,0.0,30.0,25.916667,20.5,1.983333
2005-12-27,0.4,30.0,26.4875,22.4,2.229167
2005-12-29,3.0,29.1,26.491667,23.6,2.308333
2006-01-01,0.0,29.2,26.283333,23.1,2.325
2006-01-02,0.0,29.4,25.358333,20.3,1.870833
2006-01-03,0.0,30.1,26.333333,21.8,2.220833
2006-01-05,0.0,30.4,27.229167,24.1,2.783333
2006-01-06,0.0,30.1,26.495833,22.1,2.25
2006-01-08,0.0,30.1,26.133333,20.2,2.0125
2006-01-10,1.6,30.3,27.304167,25.0,3.066667
2006-01-11,0.0,30.2,26.5125,22.8,2.35
2006-01-12,0.0,29.6,27.133333,24.8,2.608333
2006-01-15,0.0,30.3,25.65,20.1,2.2
2006-01-18,2.2,30.7,26.933333,25.0,2.783333
2006-01-19,0.0,29.7,26.2125,22.1,2.3375
2006-01-21,0.0,30.8,27.366667,25.3,2.7
2006-01-22,0.0,30.5,27.404167,25.5,2.8375
2006-01-23,0.0,30.6,27.0875,22.8,2.429167
2006-01-24,0.0,30.6,27.291667,25.5,2.695833
2006-01-25,0.0,30.9,27.479167,25.2,2.654167
2006-01-27,0.0,30.8,27.754167,25.7,2.5875
2006-01-28,0.0,31.0,27.741667,25.3,2.608333
2006-01-29,0.0,31.3,27.225,22.5,2.170833
2006-02-01,0.0,31.1,26.933333,21.1,2.195833
2006-02-02,2.0,31.2,26.958333,22.7,2.125
2006-02-03,0.0,31.2,27.8,25.5,2.841667
2006-02-04,0.0,31.7,27.479167,23.2,2.570833
2006-02-05,0.0,31.3,27.895833,25.8,2.85
2006-02-06,0.0,31.1,27.8,24.3,2.295833
2006-02-07,0.0,32.4,27.5125,22.7,1.8625
2006-02-08,0.0,31.7,27.1125,22.0,1.904167
2006-02-09,0.0,31.7,27.933333,24.3,2.270833
2006-02-10,0.0,31.5,27.6125,23.6,1.7125
2006-02-12,0.0,31.0,26.517391,22.4,1.282609
2006-02-15,0.0,32.4,27.041667,21.8,1.991667
2006-02-17,0.0,32.1,28.125,23.3,2.329167
2006-02-19,0.4,32.0,28.054167,24.8,2.279167
2006-02-20,0.0,31.7,27.383333,21.4,2.104167
2006-02-21,0.0,30.6,26.913043,23.6,1.904348
2006-02-22,0.0,31.1,26.654167,24.6,1.020833
2006-02-24,22.0,31.5,27.3875,23.5,1.925
2006-02-25,0.0,31.8,26.9,22.6,1.729167
2006-03-02,7.0,31.5,27.366667,24.3,1.7375
2006-03-04,1.0,31.2,27.4625,24.4,1.908696
2007-09-21,0.0,27.6,25.066667,23.3,3.316667
2007-09-22,0.0,27.9,25.191667,22.6,3.141667
2007-09-24,0.0,28.4,25.05,23.2,2.816667
2007-09-25,0.0,28.1,23.720833,18.8,2.016667
2007-09-26,0.2,28.0,24.147826,20.3,2.7
2007-09-27,0.0,28.2,25.608333,24.0,3.6875
2007-09-28,0.2,28.0,25.216667,22.3,3.245833
2007-09-29,1.0,27.8,24.9,22.0,2.9375
2007-09-30,0.0,27.8,24.795833,21.1,2.904167
2007-10-01,0.0,27.1,24.625,22.6,3.033333
2007-10-02,1.0,28.3,24.466667,20.7,2.516667
2007-10-03,0.0,28.4,25.370833,23.1,2.8625
2007-10-05,0.0,28.4,25.491667,23.7,2.9625
2007-10-06,0.0,27.6,25.2,23.3,3.1625
2007-10-07,1.0,28.0,24.958333,22.4,3.108333
2007-10-14,0.0,28.4,25.0625,20.7,2.904167
2007-10-16,2.0,28.5,24.375,21.2,2.841667
2007-10-17,0.0,28.7,24.241667,19.0,2.025
2007-10-18,0.0,29.9,25.891667,21.5,2.395833
2007-10-19,0.0,29.5,25.870833,23.6,2.595833
2007-10-20,0.0,29.8,26.345833,24.1,2.525
2007-10-22,0.0,29.6,26.129167,23.8,2.875
2007-10-23,0.0,29.5,25.758333,23.7,2.991667
2007-10-24,0.2,28.6,26.0,24.3,3.525
2007-10-25,0.0,29.0,25.7625,24.1,3.516667
2007-10-26,0.2,29.0,25.854167,23.8,3.0
2007-10-27,0.0,30.5,25.525,21.1,2.345833
2007-10-28,0.0,29.5,26.05,23.7,2.683333
2007-10-29,0.0,29.5,25.8375,21.4,2.766667
2007-10-31,1.4,29.0,25.991667,22.9,2.883333
2007-11-01,0.0,29.9,26.254167,23.7,2.779167
2007-11-02,0.0,30.6,26.691667,21.8,2.45
2007-11-03,0.0,30.4,26.095833,20.6,2.333333
2007-11-04,0.0,30.1,25.7,19.9,2.316667
2007-11-05,0.0,30.2,26.3375,23.8,2.770833
2007-11-09,0.0,29.5,25.9375,22.8,3.0625
2007-11-10,0.0,29.8,25.7375,20.3,2.525
2007-11-11,0.0,30.2,26.091667,21.1,2.520833
2007-11-12,0.0,31.0,25.6875,20.2,2.154167
2007-11-13,0.0,29.5,26.1,23.6,3.029167
2007-11-15,0.0,29.1,25.7875,22.5,3.020833
2007-11-16,0.0,29.6,26.329167,22.6,3.5375
2007-11-19,0.0,29.0,24.875,19.8,2.429167
2007-11-20,0.0,30.3,25.466667,20.0,2.4
2007-11-21,0.0,30.6,27.0625,25.1,2.7875
2007-11-22,0.0,30.8,26.75,24.4,2.6125
2007-11-23,0.0,30.5,26.704167,22.8,2.754167
2007-11-26,0.0,30.8,25.308333,20.3,1.925
2007-11-29,0.0,30.5,27.241667,24.8,2.808333
2007-11-30,0.0,30.1,26.816667,24.8,2.966667
2007-12-02,0.0,30.1,25.929167,20.3,2.616667
2007-12-03,0.0,30.6,26.108333,21.1,2.470833
2007-12-04,0.0,30.6,26.33913,20.5,2.534783
2007-12-05,0.0,31.3,27.341667,25.4,2.933333
2007-12-06,0.0,30.9,26.741667,21.8,2.716667
2007-12-08,0.0,31.3,27.454167,24.8,3.054167
2007-12-09,0.0,30.2,27.083333,25.1,3.404167
2007-12-10,0.0,30.7,26.925,25.4,3.241667
2007-12-13,2.8,30.2,25.0,19.8,2.191667
2007-12-14,0.0,30.7,26.583333,21.9,2.8875
2007-12-15,10.0,30.2,26.695833,23.5,2.895833
2007-12-16,0.0,31.4,26.991667,22.1,2.645833
2007-12-17,0.0,31.6,26.291667,21.8,2.225
2007-12-18,0.0,31.0,26.370833,21.2,2.383333
2007-12-20,0.0,30.7,26.7,22.2,2.6
2007-12-23,0.0,30.3,26.95,24.9,2.9625
2007-12-26,0.0,29.8,26.566667,24.3,3.004167
2007-12-27,0.0,30.4,26.658333,25.5,3.3
2007-12-29,0.0,31.0,26.779167,21.6,2.975
2007-12-30,6.0,28.9,26.029167,23.9,2.8875
2008-01-01,0.0,30.5,26.579167,21.1,2.858333
2008-01-02,0.6,30.7,26.175,22.0,2.75
2008-01-03,0.0,30.6,26.2375,20.9,2.829167
2008-01-05,0.0,30.0,26.8625,25.0,3.358333
2008-01-06,0.0,29.9,26.275,21.0,2.554167
2008-01-07,0.0,31.1,26.275,21.7,2.116667
2008-01-08,0.0,31.4,27.383333,22.9,2.433333
2008-01-09,0.0,30.5,26.845833,22.3,2.7625
2008-01-10,0.0,30.2,26.270833,20.1,2.841667
2008-01-12,2.0,30.9,26.929167,23.0,2.75
2008-01-13,3.0,27.7,25.35,23.3,2.645833
2008-01-14,29.4,29.1,25.216667,22.0,2.066667
2008-01-17,14.0,29.3,26.8625,23.9,3.1375
2008-01-18,0.0,29.9,26.716667,23.8,2.779167
2008-01-19,0.0,30.0,25.608333,21.2,2.233333
2008-01-20,0.0,30.1,26.079167,21.4,2.0125
2008-01-21,0.0,30.7,27.229167,24.1,2.020833
2008-01-22,0.0,31.3,27.408333,24.2,2.008333
2008-01-23,0.0,30.9,27.4375,24.1,2.370833
2008-01-26,0.0,30.6,27.095833,22.8,2.6875
2008-01-27,0.0,30.7,26.729167,21.8,2.429167
2008-01-28,0.0,30.7,26.275,21.5,2.133333
2008-01-29,0.0,30.8,26.083333,21.3,2.370833
2008-02-05,0.0,31.0,26.0375,21.0,2.183333
2008-02-06,0.0,31.0,26.545833,20.8,2.3
2008-02-07,0.0,31.5,27.220833,22.6,2.504167
2008-02-08,0.0,31.6,27.5,22.6,2.6125
2008-02-09,0.0,31.1,27.770833,25.3,2.925
2008-02-10,0.0,31.6,26.445833,20.8,2.2375
2008-02-12,0.0,31.7,28.0625,26.2,2.775
2008-02-13,0.0,30.9,26.829167,22.0,2.616667
2008-02-14,0.0,31.3,26.5125,20.6,2.3625
2008-02-16,2.6,31.3,26.5875,22.0,2.179167
2008-02-17,0.0,30.8,27.816667,26.1,2.770833
2008-02-18,1.4,31.4,27.6375,24.0,2.8125
2008-02-19,0.0,31.7,27.35,23.4,2.545833
2008-02-21,0.0,31.4,26.391667,20.9,2.25
2008-02-22,0.0,31.7,26.9375,21.0,2.416667
2008-02-23,0.0,32.0,27.316667,21.3,2.445833
2008-02-24,0.0,32.5,27.654167,22.1,2.170833
2008-02-25,0.0,32.3,27.808333,22.3,2.391667
2008-02-26,0.0,33.7,27.991667,22.7,2.416667
2008-02-27,0.0,32.8,27.908333,23.3,2.058333
2008-02-28,0.0,34.3,27.941667,23.1,2.5875
2008-02-29,0.0,33.0,27.954167,23.5,1.975
2008-03-01,0.0,32.7,27.7,23.1,2.154167
2008-03-02,0.0,32.0,27.083333,22.4,2.154167
2008-03-03,0.0,32.5,27.5125,22.4,2.1875
2008-03-04,0.0,31.9,27.2,22.3,2.2875
2008-03-05,0.0,32.3,27.670833,22.4,2.170833
2008-03-06,0.0,32.5,27.083333,21.3,2.175
2008-03-07,0.0,32.2,27.65,22.0,2.408333
2008-03-08,0.0,31.3,26.745833,23.5,2.191667
2008-03-10,18.2,31.0,26.2875,22.4,2.104167
2008-03-12,21.0,30.8,26.8875,23.6,2.270833
2008-03-13,0.0,31.2,26.495833,21.9,1.733333
2008-03-14,0.0,31.6,27.2625,22.6,1.925
2008-03-15,0.0,31.8,27.158333,22.3,1.7375
2008-03-16,0.0,31.6,26.241667,22.1,1.8875
2008-03-17,0.0,30.9,25.633333,22.3,1.641667
2008-03-19,0.0,29.7,25.766667,23.0,1.5625
2008-03-20,36.0,27.7,24.058333,22.0,1.0125
2008-03-27,0.0,30.5,26.279167,23.1,1.458333
2008-04-02,0.0,30.2,25.833333,21.8,1.508333
2008-04-03,0.0,30.6,25.495833,21.0,1.366667
2008-04-13,17.0,27.6,23.383333,21.6,1.0875
2008-04-15,10.0,30.6,25.729167,22.4,1.3875
2008-04-18,0.2,30.0,25.175,21.8,1.279167
2008-04-22,3.0,30.0,26.0375,22.9,1.8625
2008-04-23,1.2,30.0,25.820833,23.6,1.554167
2008-04-25,0.0,29.9,26.679167,24.6,2.0875
2008-04-26,0.0,30.3,25.245833,20.9,1.520833
2008-04-27,0.0,29.8,24.220833,21.7,1.358333
2008-04-29,9.0,30.3,25.554167,22.9,1.354167
2008-05-03,2.8,29.9,25.079167,21.0,1.458333
2008-05-06,2.0,31.2,25.941667,22.5,1.283333
2008-05-07,58.4,30.1,25.904167,23.0,1.079167
2008-05-08,0.0,30.2,25.929167,22.5,1.516667
2008-05-09,13.0,28.6,24.395833,23.2,1.25
2008-05-11,9.6,28.5,24.0,22.2,1.675
2008-05-12,29.6,28.3,24.595833,22.0,2.55
2008-05-13,14.0,28.3,25.316667,22.0,2.783333
2008-05-16,24.2,28.9,24.525,22.0,1.420833
2008-05-18,36.6,28.8,24.4125,22.0,1.495833
2008-05-19,0.0,29.8,24.6,20.2,1.091667
2008-05-20,2.4,29.0,24.929167,22.2,1.4375
2008-05-21,0.0,28.5,24.445833,21.3,1.204167
2008-05-22,14.0,29.0,24.508333,21.3,1.333333
2008-05-23,0.4,28.4,24.5,21.0,1.195833
2008-05-25,2.4,29.0,24.383333,21.6,1.625
2008-05-26,16.8,29.0,25.125,22.5,1.466667
2008-05-27,31.0,27.5,23.520833,22.3,1.029167
2008-06-05,16.0,28.6,24.0125,21.1,1.195833
2008-06-06,13.0,28.6,24.825,22.3,2.175
2008-06-12,0.2,28.0,24.395833,21.9,2.129167
2008-06-14,20.2,26.9,23.0375,21.0,1.395833
2008-06-15,21.2,28.1,23.404167,21.0,1.208333
2008-06-21,0.0,27.4,21.945833,17.5,1.4125
2008-06-23,0.0,28.2,22.979167,19.8,1.241667
2008-07-15,0.0,26.0,22.479167,20.5,2.5875
2008-07-24,0.4,27.0,22.808696,19.6,1.795652
2008-12-20,0.0,30.1,27.475,25.5,0.0
2008-12-22,0.0,32.2,28.004167,23.8,0.0
2008-12-23,0.0,31.1,27.283333,22.1,0.0
2008-12-24,0.0,31.3,27.508333,23.2,0.0
2008-12-25,0.0,31.4,27.5875,25.0,0.0
2008-12-26,0.0,31.8,27.470833,22.6,0.0
2008-12-27,0.0,31.6,27.129167,22.1,0.0
2008-12-28,0.0,30.9,27.783333,25.9,0.0
2008-12-29,0.0,31.2,27.55,25.1,0.0
2008-12-31,0.0,31.7,26.445833,21.2,0.0
2009-01-04,0.0,32.7,27.541667,22.6,0.0
2009-01-14,0.2,31.2,27.204167,22.9,0.0
2009-01-15,0.0,31.1,26.8125,21.8,0.0
2009-01-16,2.4,27.4,24.4,23.5,0.0
2009-02-11,0.0,30.7,27.366667,24.3,0.0
2009-02-12,48.2,29.6,25.983333,22.8,0.0
2009-02-13,44.0,30.8,26.270833,23.4,0.0
2009-02-14,10.0,30.6,26.308333,21.9,0.0
2009-02-15,1.2,30.4,26.766667,23.0,0.0
2009-02-28,15.8,26.1,23.570833,23.0,0.0
2009-07-04,36.0,28.6,24.683333,22.3,1.770833
2009-07-06,105.0,25.9,23.029167,21.4,1.179167
2009-07-07,23.6,28.4,24.479167,22.0,1.766667
2009-07-09,8.8,28.0,24.2125,21.3,1.529167
2009-07-12,3.0,28.6,24.4375,21.5,1.0875
2009-07-13,1.0,28.6,24.670833,22.7,1.354167
2009-07-15,14.0,28.6,23.970833,20.9,1.179167
2009-07-17,5.2,28.0,24.883333,23.0,2.195833
2009-07-19,26.2,29.6,24.2375,22.0,0.883333
2009-07-20,0.0,28.5,24.545833,21.0,1.204167
2009-07-22,34.6,28.0,23.929167,22.4,1.129167
2009-07-24,4.2,29.0,24.433333,21.2,1.316667
2009-07-25,0.0,29.2,24.55,21.0,1.458333
2009-07-26,9.0,27.7,24.041667,21.8,1.495833
2009-07-28,0.0,28.6,23.458333,19.5,1.345833
2009-07-30,1.0,28.8,24.291667,21.5,1.4125
2009-08-01,40.2,28.0,24.1875,22.1,1.391667
2009-08-03,1.8,29.0,25.125,21.2,1.879167
2009-08-08,4.6,28.4,25.195833,21.0,2.3125
2009-08-18,0.2,29.3,23.608333,21.0,1.058333
2009-08-19,3.8,29.0,24.7625,21.6,1.320833
2009-08-20,18.0,28.7,25.266667,23.2,1.754167
2009-08-22,0.0,30.1,25.145833,21.6,1.645833
2009-08-23,2.0,29.1,25.3625,21.7,2.083333
2009-08-24,3.8,30.2,24.525,22.0,1.1875
2009-08-27,0.0,29.1,24.054167,20.2,1.408333
2009-08-29,1.0,28.4,24.0625,20.8,1.804167
2009-08-30,0.0,28.5,23.3625,18.9,1.691667
2009-08-31,0.0,28.6,24.495833,19.3,2.045833
2009-09-01,0.0,29.0,23.425,18.7,1.508333
2009-09-02,7.4,29.3,24.804167,21.0,1.6125
2009-09-05,0.0,29.7,24.908333,19.7,1.529167
2009-09-09,0.0,29.0,26.3,24.3,2.7375
2009-09-15,21.0,28.1,24.05,21.4,1.1375
2009-09-17,1.0,29.5,25.516667,21.9,1.841667
2009-09-20,0.8,29.7,25.779167,23.0,1.270833
2009-09-21,0.0,30.2,25.529167,21.5,1.291667
2009-09-23,0.0,29.3,25.554167,22.0,2.1
2009-09-24,0.0,30.0,24.4,19.2,1.3
2009-09-25,0.0,30.1,24.854167,19.8,1.404167
2009-09-26,0.0,29.2,26.016667,22.5,2.5375
2009-09-27,0.0,29.5,26.270833,23.9,2.833333
2009-09-28,0.0,28.4,26.204167,25.0,2.595833
